测试套/软件包名,测试用例名,状态,日志文件,原因
pcre2,oe_test_pcre2grep,success,./mugen-riscv/logs/pcre2/oe_test_pcre2grep/2023-06-25-17_47_27.log,None
perl-File-MimeInfo,oe_test_perl-File-MimeInfo_mimeopen_01,success,./mugen-riscv/logs/perl-File-MimeInfo/oe_test_perl-File-MimeInfo_mimeopen_01/2023-06-26-02:26:03.log,None
,oe_test_perl-File-MimeInfo_mimeopen_02,success,./mugen-riscv/logs/perl-File-MimeInfo/oe_test_perl-File-MimeInfo_mimeopen_02/2023-06-26-02:28:56.log,None
,oe_test_perl-File-MimeInfo_mimetype_01,success,./mugen-riscv/logs/perl-File-MimeInfo/oe_test_perl-File-MimeInfo_mimetype_01/2023-06-26-02:15:16.log,None
,oe_test_perl-File-MimeInfo_mimetype_02,success,./mugen-riscv/logs/perl-File-MimeInfo/oe_test_perl-File-MimeInfo_mimetype_02/2023-06-26-02:18:00.log,None
,oe_test_perl-File-MimeInfo_mimetype_03,success,./mugen-riscv/logs/perl-File-MimeInfo/oe_test_perl-File-MimeInfo_mimetype_03/2023-06-26-02:20:22.log,None
,oe_test_perl-File-MimeInfo_mimetype_04,success,./mugen-riscv/logs/perl-File-MimeInfo/oe_test_perl-File-MimeInfo_mimetype_04/2023-06-26-02:22:46.log,None
pyelftools,oe_test_pyelftools_pyreadelf_01,success,./mugen-riscv/logs/pyelftools/oe_test_pyelftools_pyreadelf_01/2023-06-22-23:32:12.log,None
,oe_test_pyelftools_pyreadelf_02,success,./mugen-riscv/logs/pyelftools/oe_test_pyelftools_pyreadelf_02/2023-06-22-23:35:17.log,None
,oe_test_pyelftools_pyreadelf_03,success,./mugen-riscv/logs/pyelftools/oe_test_pyelftools_pyreadelf_03/2023-06-22-23:38:13.log,None
rpcsvc-proto,oe_test_rpcsvc-proto_rpcgen,success,./mugen-riscv/logs/rpcsvc-proto/oe_test_rpcsvc-proto_rpcgen/2023-06-23-00:13:40.log,None
rubygem-asciidoctor,oe_test_rubygem-asciidoctor_asciidoctor_01,success,./mugen-riscv/logs/rubygem-asciidoctor/oe_test_rubygem-asciidoctor_asciidoctor_01/2023-06-25-16_29_57.log,None
,oe_test_rubygem-asciidoctor_asciidoctor_02,success,./mugen-riscv/logs/rubygem-asciidoctor/oe_test_rubygem-asciidoctor_asciidoctor_02/2023-06-25-16_32_37.log,None
,oe_test_rubygem-asciidoctor_asciidoctor_03,success,./mugen-riscv/logs/rubygem-asciidoctor/oe_test_rubygem-asciidoctor_asciidoctor_03/2023-06-25-16_35_19.log,None
scrub_2.5.2,oe_test_scrub_2.5.2_base_02,success,./mugen-riscv/logs/scrub_2.5.2/oe_test_scrub_2.5.2_base_02/2023-06-22-23:46:45.log,None
,oe_test_scrub_base_01,success,./mugen-riscv/logs/scrub_2.5.2/oe_test_scrub_base_01/2023-06-22-23:44:19.log,None
tinycdb,oe_test_tinycdb_cdb_01,success,./mugen-riscv/logs/tinycdb/oe_test_tinycdb_cdb_01/2023-06-26-03:08:30.log,None
,oe_test_tinycdb_cdb_02,success,./mugen-riscv/logs/tinycdb/oe_test_tinycdb_cdb_02/2023-06-26-03:10:04.log,None
wavpack,oe_test_wavpack,success,./mugen-riscv/logs/wavpack/oe_test_wavpack/2023-06-25-18_01_10.log,None
cht,oe_test_cht_client_mode,success,./mugen-riscv/logs/cht/oe_test_cht_client_mode/2023-06-22-18_01_56.log,None
,oe_test_cht_ordinary_mode,success,./mugen-riscv/logs/cht/oe_test_cht_ordinary_mode/2023-06-22-18_02_15.log,None
createrepo_c,oe_test_createrepo_c_local_repo,success,./mugen-riscv/logs/createrepo_c/oe_test_createrepo_c_local_repo/2023-06-22-18_25_35.log,None
figlet,oe_test_figlet,success,./mugen-riscv/logs/figlet/oe_test_figlet/2023-06-22-18_15_04.log,None
gyp,oe_test_gyp_01,success,./mugen-riscv/logs/gyp/oe_test_gyp_01/2023-06-22-18_04_14.log,None
,oe_test_gyp_02,success,./mugen-riscv/logs/gyp/oe_test_gyp_02/2023-06-22-18_05_28.log,None
hfsplus-tools,oe_test_fsck_hfs,success,./mugen-riscv/logs/hfsplus-tools/oe_test_fsck_hfs/2023-06-22-17_51_31.log,None
,oe_test_fsck_hfsplus_01,success,./mugen-riscv/logs/hfsplus-tools/oe_test_fsck_hfsplus_01/2023-06-22-17_52_24.log,None
,oe_test_fsck_hfsplus_02,success,./mugen-riscv/logs/hfsplus-tools/oe_test_fsck_hfsplus_02/2023-06-22-17_53_08.log,None
,oe_test_mkfs_hfsplus,success,./mugen-riscv/logs/hfsplus-tools/oe_test_mkfs_hfsplus/2023-06-22-17_53_51.log,None
jq-issue,oe_test_jq_errorjson,success,./mugen-riscv/logs/jq-issue/oe_test_jq_errorjson/2023-06-22-17_47_29.log,None
,oe_test_jq_inputline_4095,success,./mugen-riscv/logs/jq-issue/oe_test_jq_inputline_4095/2023-06-22-17_48_30.log,None
,oe_test_jq_inputline_file,success,./mugen-riscv/logs/jq-issue/oe_test_jq_inputline_file/2023-06-22-17_49_13.log,None
,oe_test_jq_teshu,success,./mugen-riscv/logs/jq-issue/oe_test_jq_teshu/2023-06-22-17_49_59.log,None
,oe_test_jq_try_cache,success,./mugen-riscv/logs/jq-issue/oe_test_jq_try_cache/2023-06-22-17_50_42.log,None
jtidy,oe_test_jtidy_01,success,./mugen-riscv/logs/jtidy/oe_test_jtidy_01/2023-06-22-17_53_03.log,None
,oe_test_jtidy_02,success,./mugen-riscv/logs/jtidy/oe_test_jtidy_02/2023-06-22-17_55_08.log,None
,oe_test_jtidy_03,success,./mugen-riscv/logs/jtidy/oe_test_jtidy_03/2023-06-22-17_56_56.log,None
,oe_test_jtidy_04,success,./mugen-riscv/logs/jtidy/oe_test_jtidy_04/2023-06-22-17_58_44.log,None
libiodbc_22.03,oe_test_libiodbc_iodbctest,success,./mugen-riscv/logs/libiodbc_22.03/oe_test_libiodbc_iodbctest/2023-06-22-18_17_38.log,None
libvpx,oe_test_decode_to_md5,success,./mugen-riscv/logs/libvpx/oe_test_decode_to_md5/2023-06-22-16_57_09.log,None
,oe_test_set_maps,success,./mugen-riscv/logs/libvpx/oe_test_set_maps/2023-06-22-16_56_22.log,None
,oe_test_vpxdec_07,success,./mugen-riscv/logs/libvpx/oe_test_vpxdec_07/2023-06-22-16_54_40.log,None
,oe_test_vpxdec_08,success,./mugen-riscv/logs/libvpx/oe_test_vpxdec_08/2023-06-22-16_55_34.log,None
,oe_test_vpxenc_01,success,./mugen-riscv/logs/libvpx/oe_test_vpxenc_01/2023-06-22-16_31_55.log,None
,oe_test_vpxenc_02,success,./mugen-riscv/logs/libvpx/oe_test_vpxenc_02/2023-06-22-16_35_16.log,None
,oe_test_vpxenc_03,success,./mugen-riscv/logs/libvpx/oe_test_vpxenc_03/2023-06-22-16_39_00.log,None
,oe_test_vpxenc_04,success,./mugen-riscv/logs/libvpx/oe_test_vpxenc_04/2023-06-22-16_46_14.log,None
,oe_test_vpxenc_05,success,./mugen-riscv/logs/libvpx/oe_test_vpxenc_05/2023-06-22-16_49_46.log,None
,oe_test_vpxenc_06,success,./mugen-riscv/logs/libvpx/oe_test_vpxenc_06/2023-06-22-16_53_19.log,None
lighttpd_1.4.63,oe_test_lighttpd_1.4.63_service_lighttpd,success,./mugen-riscv/logs/lighttpd_1.4.63/oe_test_lighttpd_1.4.63_service_lighttpd/2023-06-22-18_04_55.log,None
lzo-lzop,oe_test_lzo-lzop,success,./mugen-riscv/logs/lzo-lzop/oe_test_lzo-lzop/2023-06-22-18_21_18.log,None
perl-Module-ScanDeps,oe_test_scandeps_pl,success,./mugen-riscv/logs/perl-Module-ScanDeps/oe_test_scandeps_pl/2023-06-22-18_22_19.log,None
python-keyring_23.4.0,oe_test_keyring,success,./mugen-riscv/logs/python-keyring_23.4.0/oe_test_keyring/2023-06-22-18_08_05.log,None
readarray,oe_test_readarray,success,./mugen-riscv/logs/readarray/oe_test_readarray/2023-06-22-18_23_47.log,None
rubygem-bacon,oe_test_bacon_01,success,./mugen-riscv/logs/rubygem-bacon/oe_test_bacon_01/2023-06-22-18_08_15.log,None
,oe_test_bacon_02,success,./mugen-riscv/logs/rubygem-bacon/oe_test_bacon_02/2023-06-22-18_09_51.log,None
graphviz,oe_test_graphviz,success,./mugen-riscv/logs/graphviz/oe_test_graphviz/2023-07-14-17_40_17.log,None
libdb,oe_test_libdb,success,./mugen-riscv/logs/libdb/oe_test_libdb/2023-07-19-01:02:08.log,None
libaec,oe_test_libaec_aec,success,./mugen-riscv/logs/libaec/oe_test_libaec_aec/2023-07-19-01:05:10.log,None
ctags,oe_test_ctags,success,./mugen-riscv/logs/ctags/oe_test_ctags/2023-07-19-01:33:56.log,None
asciidoc,oe_test_asciidoc_a2x_03,success,./mugen-riscv/logs/asciidoc/oe_test_asciidoc_a2x_03/2023-07-19-03:16:38.log,None
,oe_test_asciidoc_a2x_01,success,./mugen-riscv/logs/asciidoc/oe_test_asciidoc_a2x_01/2023-07-19-02:59:03.log,None
,oe_test_asciidoc_asciidoc_01,success,./mugen-riscv/logs/asciidoc/oe_test_asciidoc_asciidoc_01/2023-07-19-02:44:28.log,None
,oe_test_asciidoc_asciidoc_02,success,./mugen-riscv/logs/asciidoc/oe_test_asciidoc_asciidoc_02/2023-07-19-02:51:43.log,None
,oe_test_asciidoc_a2x_02,success,./mugen-riscv/logs/asciidoc/oe_test_asciidoc_a2x_02/2023-07-19-03:07:27.log,None
gdbm,oe_test_gdbm_01,success,./mugen-riscv/logs/gdbm/oe_test_gdbm_01/2023-07-19-04:29:27.log,None
,oe_test_gdbm_02,success,./mugen-riscv/logs/gdbm/oe_test_gdbm_02/2023-07-19-04:29:39.log,None
tree,oe_test_tree,success,./mugen-riscv/logs/tree/oe_test_tree/2023-07-19-04:32:11.log,None
bison,oe_test_bison,success,./mugen-riscv/logs/bison/oe_test_bison/2023-07-19-04:36:25.log,None
greatsql,oe_test_service_greatsql-mysql-router,success,./mugen-riscv/logs/greatsql/oe_test_service_greatsql-mysql-router/2023-07-26-17_56_59.log,None
os-basic,oe_test_ACL_dir,success,./mugen-riscv/logs/os-basic/oe_test_ACL_dir/2023-04-28-10:15:50.log,None
,oe_test_IOaccess_100Mfile,success,./mugen-riscv/logs/os-basic/oe_test_IOaccess_100Mfile/2023-04-28-09:16:54.log,None
,oe_test_IOaccess_1Gfile,success,./mugen-riscv/logs/os-basic/oe_test_IOaccess_1Gfile/2023-05-22-04:15:57.log,None
,oe_test_IOaccess_500Mfile,success,./mugen-riscv/logs/os-basic/oe_test_IOaccess_500Mfile/2023-04-28-08:53:17.log,None
,oe_test_ProcMgmt_at,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_at/2023-04-28-08:26:41.log,None
,oe_test_ProcMgmt_crontab_cmd,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_crontab_cmd/2023-04-28-08:25:29.log,None
,oe_test_ProcMgmt_crontab_cronfile,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_crontab_cronfile/2023-04-28-08:24:17.log,None
,oe_test_ProcMgmt_iostat,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_iostat/2023-04-28-08:23:01.log,None
,oe_test_ProcMgmt_pgrep,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_pgrep/2023-04-28-08:22:46.log,None
,oe_test_rev,success,./mugen-riscv/logs/os-basic/oe_test_rev/2023-08-04-15:00:57.log,None
,oe_test_uid_old_uid,x86 fail,./mugen-riscv/logs/os-basic/oe_test_uid_old_uid/2023-08-04-15:02:56.log,x86 fail
,oe_test_lsscsi_1,x86 fail,./mugen-riscv/logs/os-basic/oe_test_lsscsi_1/2023-08-04-15:07:07.log,x86 fail
,oe_test_python3-kmod,fail,./mugen-riscv/logs/os-basic/oe_test_python3-kmod/2023-08-04-15:05:18.log,file missing
,oe_test_ProcMgmt_ps,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_ps/2023-04-28-08:22:29.log,None
,oe_test_ProcMgmt_sar,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_sar/2023-04-28-08:20:26.log,None
,oe_test_ProcMgmt_start_kill,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_start_kill/2023-04-28-08:19:58.log,None
,oe_test_ProcMgmt_top,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_top/2023-04-28-08:19:44.log,None
,oe_test_ProcMgmt_vmstat,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_vmstat/2023-04-28-08:19:18.log,None
,oe_test_USBinfo,success,./mugen-riscv/logs/os-basic/oe_test_USBinfo/2023-04-28-08:18:20.log,None
,oe_test_ar,success,./mugen-riscv/logs/os-basic/oe_test_ar/2023-04-28-10:16:38.log,None
,oe_test_auditc_01,success,./mugen-riscv/logs/os-basic/oe_test_auditc_01/2023-04-28-10:18:01.log,None
,oe_test_autoscan,success,./mugen-riscv/logs/os-basic/oe_test_autoscan/2023-04-28-03:30:47.log,None
,oe_test_b2sum,success,./mugen-riscv/logs/os-basic/oe_test_b2sum/2023-04-28-03:39:30.log,None
,oe_test_base32,success,./mugen-riscv/logs/os-basic/oe_test_base32/2023-04-28-03:29:52.log,None
,oe_test_base64,success,./mugen-riscv/logs/os-basic/oe_test_base64/2023-04-28-03:31:08.log,None
,oe_test_basename,success,./mugen-riscv/logs/os-basic/oe_test_basename/2023-04-28-10:17:19.log,None
,oe_test_basic_UserMgmt_permission,success,./mugen-riscv/logs/os-basic/oe_test_basic_UserMgmt_permission/2023-04-28-10:04:39.log,None
,oe_test_basic_create_group,success,./mugen-riscv/logs/os-basic/oe_test_basic_create_group/2023-04-28-08:45:23.log,None
,oe_test_basic_modify_group,success,./mugen-riscv/logs/os-basic/oe_test_basic_modify_group/2023-04-28-08:45:38.log,None
,oe_test_basic_modify_user,success,./mugen-riscv/logs/os-basic/oe_test_basic_modify_user/2023-04-28-08:45:56.log,None
,oe_test_basic_set_account_expiration_time,success,./mugen-riscv/logs/os-basic/oe_test_basic_set_account_expiration_time/2023-04-28-10:06:38.log,None
,oe_test_basic_set_permissions,success,./mugen-riscv/logs/os-basic/oe_test_basic_set_permissions/2023-04-28-10:06:57.log,None
,oe_test_brotli,success,./mugen-riscv/logs/os-basic/oe_test_brotli/2023-04-28-10:11:27.log,None
,oe_test_bsdcat,success,./mugen-riscv/logs/os-basic/oe_test_bsdcat/2023-04-28-03:38:30.log,None
,oe_test_bzcmp,success,./mugen-riscv/logs/os-basic/oe_test_bzcmp/2023-04-28-11:09:42.log,None
,oe_test_c_stat,success,./mugen-riscv/logs/os-basic/oe_test_c_stat/2023-04-28-11:05:05.log,None
,oe_test_cairo,success,./mugen-riscv/logs/os-basic/oe_test_cairo/2023-04-28-11:00:47.log,None
,oe_test_cal,success,./mugen-riscv/logs/os-basic/oe_test_cal/2023-04-28-03:30:30.log,None
,oe_test_chgrp,success,./mugen-riscv/logs/os-basic/oe_test_chgrp/2023-04-28-03:37:57.log,None
,oe_test_chrony_Manuall,success,./mugen-riscv/logs/os-basic/oe_test_chrony_Manuall/2023-04-28-08:51:16.log,None
,oe_test_chrony_chronyc_cmd,success,./mugen-riscv/logs/os-basic/oe_test_chrony_chronyc_cmd/2023-04-28-08:46:14.log,None
,oe_test_chrony_chronyc_hardwaretime,success,./mugen-riscv/logs/os-basic/oe_test_chrony_chronyc_hardwaretime/2023-04-28-08:47:28.log,None
,oe_test_chrony_chronyc_ntpstat,success,./mugen-riscv/logs/os-basic/oe_test_chrony_chronyc_ntpstat/2023-04-28-08:48:43.log,None
,oe_test_chrony_chronyd,success,./mugen-riscv/logs/os-basic/oe_test_chrony_chronyd/2023-04-28-08:50:03.log,None
,oe_test_chroot,success,./mugen-riscv/logs/os-basic/oe_test_chroot/2023-04-28-11:05:24.log,None
,oe_test_cksum,success,./mugen-riscv/logs/os-basic/oe_test_cksum/2023-04-28-03:37:24.log,None
,oe_test_cmd_id,success,./mugen-riscv/logs/os-basic/oe_test_cmd_id/2023-04-28-08:52:27.log,None
,oe_test_cmd_su_user,success,./mugen-riscv/logs/os-basic/oe_test_cmd_su_user/2023-04-28-08:37:35.log,None
,oe_test_cmd_sudo,success,./mugen-riscv/logs/os-basic/oe_test_cmd_sudo/2023-04-28-08:52:43.log,None
,oe_test_comm,success,./mugen-riscv/logs/os-basic/oe_test_comm/2023-04-28-03:29:01.log,None
,oe_test_cut,success,./mugen-riscv/logs/os-basic/oe_test_cut/2023-04-28-03:38:14.log,None
,oe_test_date,success,./mugen-riscv/logs/os-basic/oe_test_date/2023-04-28-08:37:23.log,None
,oe_test_diff3,success,./mugen-riscv/logs/os-basic/oe_test_diff3/2023-04-28-03:35:16.log,None
,oe_test_disk_tuned_disable,success,./mugen-riscv/logs/os-basic/oe_test_disk_tuned_disable/2023-04-28-08:40:21.log,None
,oe_test_disk_tuned_install,success,./mugen-riscv/logs/os-basic/oe_test_disk_tuned_install/2023-04-28-08:35:02.log,None
,oe_test_disk_tuned_modify,success,./mugen-riscv/logs/os-basic/oe_test_disk_tuned_modify/2023-04-28-08:38:02.log,None
,oe_test_disk_tuned_new,success,./mugen-riscv/logs/os-basic/oe_test_disk_tuned_new/2023-04-28-08:32:38.log,None
,oe_test_disk_tuned_set,success,./mugen-riscv/logs/os-basic/oe_test_disk_tuned_set/2023-04-28-08:28:51.log,None
,oe_test_du,success,./mugen-riscv/logs/os-basic/oe_test_du/2023-04-28-10:16:22.log,None
,oe_test_exiv2,success,./mugen-riscv/logs/os-basic/oe_test_exiv2/2023-04-28-10:07:41.log,None
,oe_test_expr,success,./mugen-riscv/logs/os-basic/oe_test_expr/2023-04-28-03:28:44.log,None
,oe_test_gcc_01,success,./mugen-riscv/logs/os-basic/oe_test_gcc_01/2023-04-28-11:07:43.log,None
,oe_test_glibc,success,./mugen-riscv/logs/os-basic/oe_test_glibc/2023-04-28-11:00:28.log,None
,oe_test_groff,success,./mugen-riscv/logs/os-basic/oe_test_groff/2023-04-28-10:17:33.log,None
,oe_test_group_access,success,./mugen-riscv/logs/os-basic/oe_test_group_access/2023-04-28-09:15:25.log,None
,oe_test_groupdel,success,./mugen-riscv/logs/os-basic/oe_test_groupdel/2023-04-28-09:52:50.log,None
,oe_test_gsettings,success,./mugen-riscv/logs/os-basic/oe_test_gsettings/2023-04-28-10:14:41.log,None
,oe_test_history,success,./mugen-riscv/logs/os-basic/oe_test_history/2023-04-28-11:06:22.log,None
,oe_test_home_directory,success,./mugen-riscv/logs/os-basic/oe_test_home_directory/2023-04-28-09:52:29.log,None
,oe_test_hwclock,success,./mugen-riscv/logs/os-basic/oe_test_hwclock/2023-04-28-08:53:05.log,None
,oe_test_json-c,success,./mugen-riscv/logs/os-basic/oe_test_json-c/2023-04-28-10:08:43.log,None
,oe_test_kernel_cgroup,success,./mugen-riscv/logs/os-basic/oe_test_kernel_cgroup/2023-04-28-09:52:12.log,None
,oe_test_kernel_sysctl,success,./mugen-riscv/logs/os-basic/oe_test_kernel_sysctl/2023-04-28-09:15:47.log,None
,oe_test_libunistring,success,./mugen-riscv/logs/os-basic/oe_test_libunistring/2023-04-28-10:20:28.log,None
,oe_test_localectl,success,./mugen-riscv/logs/os-basic/oe_test_localectl/2023-04-28-09:57:32.log,None
,oe_test_locate_001,success,./mugen-riscv/logs/os-basic/oe_test_locate_001/2023-04-28-11:08:11.log,None
,oe_test_look,success,./mugen-riscv/logs/os-basic/oe_test_look/2023-04-28-03:29:18.log,None
,oe_test_lsusb,success,./mugen-riscv/logs/os-basic/oe_test_lsusb/2023-04-28-10:24:53.log,None
,oe_test_lua,success,./mugen-riscv/logs/os-basic/oe_test_lua/2023-04-28-10:57:23.log,None
,oe_test_lz4,success,./mugen-riscv/logs/os-basic/oe_test_lz4/2023-04-28-10:09:59.log,None
,oe_test_man,success,./mugen-riscv/logs/os-basic/oe_test_man/2023-04-28-09:57:50.log,None
,oe_test_md5sum,success,./mugen-riscv/logs/os-basic/oe_test_md5sum/2023-04-28-03:32:46.log,None
,oe_test_net_IPVLAN,success,./mugen-riscv/logs/os-basic/oe_test_net_IPVLAN/2023-04-28-09:53:06.log,None
,oe_test_net_cmd_ifconfig,success,./mugen-riscv/logs/os-basic/oe_test_net_cmd_ifconfig/2023-04-28-09:56:05.log,None
,oe_test_net_cmd_ping,success,./mugen-riscv/logs/os-basic/oe_test_net_cmd_ping/2023-04-28-09:59:31.log,None
,oe_test_net_cmd_telnet,success,./mugen-riscv/logs/os-basic/oe_test_net_cmd_telnet/2023-04-28-10:01:27.log,None
,oe_test_net_config,success,./mugen-riscv/logs/os-basic/oe_test_net_config/2023-05-22-04:57:06.log,None
,oe_test_net_conninfo_lsof,success,./mugen-riscv/logs/os-basic/oe_test_net_conninfo_lsof/2023-04-28-09:59:47.log,None
,oe_test_net_mtr,success,./mugen-riscv/logs/os-basic/oe_test_net_mtr/2023-04-28-10:11:43.log,None
,oe_test_net_ncat,success,./mugen-riscv/logs/os-basic/oe_test_net_ncat/2023-05-22-04:58:11.log,None
,oe_test_net_scriprts,success,./mugen-riscv/logs/os-basic/oe_test_net_scriprts/2023-04-28-09:54:27.log,None
,oe_test_net_setmode,success,./mugen-riscv/logs/os-basic/oe_test_net_setmode/2023-04-28-09:53:40.log,None
,oe_test_nmcli_8023link,success,./mugen-riscv/logs/os-basic/oe_test_nmcli_8023link/2023-04-28-08:17:41.log,None
,oe_test_nmcli_Mgntconnect,success,./mugen-riscv/logs/os-basic/oe_test_nmcli_Mgntconnect/2023-04-28-08:17:00.log,None
,oe_test_nmcli_add_connect,success,./mugen-riscv/logs/os-basic/oe_test_nmcli_add_connect/2023-04-28-08:16:19.log,None
,oe_test_nmcli_bridge,success,./mugen-riscv/logs/os-basic/oe_test_nmcli_bridge/2023-04-28-08:15:27.log,None
,oe_test_nmcli_cancel_auto,success,./mugen-riscv/logs/os-basic/oe_test_nmcli_cancel_auto/2023-04-28-08:15:09.log,None
,oe_test_nmcli_con_reload,success,./mugen-riscv/logs/os-basic/oe_test_nmcli_con_reload/2023-04-28-08:14:30.log,None
,oe_test_nmcli_config_gw,success,./mugen-riscv/logs/os-basic/oe_test_nmcli_config_gw/2023-04-28-08:12:17.log,None
,oe_test_nmcli_device,success,./mugen-riscv/logs/os-basic/oe_test_nmcli_device/2023-04-28-08:11:40.log,None
,oe_test_nmcli_general,success,./mugen-riscv/logs/os-basic/oe_test_nmcli_general/2023-04-28-08:11:26.log,None
,oe_test_nmcli_route,success,./mugen-riscv/logs/os-basic/oe_test_nmcli_route/2023-04-28-08:09:59.log,None
,oe_test_nmcli_systemd_resolved,success,./mugen-riscv/logs/os-basic/oe_test_nmcli_systemd_resolved/2023-04-28-08:08:28.log,None
,oe_test_nmcli_vlan,success,./mugen-riscv/logs/os-basic/oe_test_nmcli_vlan/2023-04-28-08:07:43.log,None
,oe_test_password_blank,success,./mugen-riscv/logs/os-basic/oe_test_password_blank/2023-04-28-08:07:24.log,None
,oe_test_password_change,success,./mugen-riscv/logs/os-basic/oe_test_password_change/2023-04-28-08:06:56.log,None
,oe_test_paste,success,./mugen-riscv/logs/os-basic/oe_test_paste/2023-04-28-03:37:40.log,None
,oe_test_patch,success,./mugen-riscv/logs/os-basic/oe_test_patch/2023-04-28-10:07:15.log,None
,oe_test_pcre_use,success,./mugen-riscv/logs/os-basic/oe_test_pcre_use/2023-04-28-10:14:59.log,None
,oe_test_performance_monitor_pcp,success,./mugen-riscv/logs/os-basic/oe_test_performance_monitor_pcp/2023-04-28-08:04:35.log,None
,oe_test_popd_001,success,./mugen-riscv/logs/os-basic/oe_test_popd_001/2023-04-28-11:00:14.log,None
,oe_test_power_output_HTML,success,./mugen-riscv/logs/os-basic/oe_test_power_output_HTML/2023-04-28-08:01:33.log,None
,oe_test_power_powertop_calibrate,success,./mugen-riscv/logs/os-basic/oe_test_power_powertop_calibrate/2023-04-28-07:58:04.log,None
,oe_test_power_powertop_startup,success,./mugen-riscv/logs/os-basic/oe_test_power_powertop_startup/2023-04-28-07:55:25.log,None
,oe_test_sdiff,success,./mugen-riscv/logs/os-basic/oe_test_sdiff/2023-04-28-03:34:48.log,None
,oe_test_server_fontconfig,success,./mugen-riscv/logs/os-basic/oe_test_server_fontconfig/2023-04-28-10:57:38.log,None
,oe_test_server_git_install,success,./mugen-riscv/logs/os-basic/oe_test_server_git_install/2023-04-28-05:24:40.log,None
,oe_test_server_httpd_checkfirewall,success,./mugen-riscv/logs/os-basic/oe_test_server_httpd_checkfirewall/2023-04-28-05:23:50.log,None
,oe_test_server_httpd_port,success,./mugen-riscv/logs/os-basic/oe_test_server_httpd_port/2023-04-28-05:22:06.log,None
,oe_test_server_httpd_recover,success,./mugen-riscv/logs/os-basic/oe_test_server_httpd_recover/2023-04-28-05:20:14.log,None
,oe_test_server_httpd_restart,success,./mugen-riscv/logs/os-basic/oe_test_server_httpd_restart/2023-04-28-05:14:14.log,None
,oe_test_server_httpd_tls,success,./mugen-riscv/logs/os-basic/oe_test_server_httpd_tls/2023-04-28-05:11:38.log,None
,oe_test_server_libtasn1,success,./mugen-riscv/logs/os-basic/oe_test_server_libtasn1/2023-04-28-10:57:54.log,None
,oe_test_server_mariadb_backup,success,./mugen-riscv/logs/os-basic/oe_test_server_mariadb_backup/2023-04-28-05:09:17.log,None
,oe_test_server_mariadb_backupDB,success,./mugen-riscv/logs/os-basic/oe_test_server_mariadb_backupDB/2023-04-28-05:07:01.log,None
,oe_test_server_mariadb_backuptable,success,./mugen-riscv/logs/os-basic/oe_test_server_mariadb_backuptable/2023-04-28-05:04:46.log,None
,oe_test_server_mariadb_copy,success,./mugen-riscv/logs/os-basic/oe_test_server_mariadb_copy/2023-04-28-05:02:27.log,None
,oe_test_server_mariadb_dump,success,./mugen-riscv/logs/os-basic/oe_test_server_mariadb_dump/2023-04-28-05:00:13.log,None
,oe_test_server_mariadb_dumpMulDB,success,./mugen-riscv/logs/os-basic/oe_test_server_mariadb_dumpMulDB/2023-04-28-04:57:53.log,None
,oe_test_server_mariadb_loadfile,success,./mugen-riscv/logs/os-basic/oe_test_server_mariadb_loadfile/2023-04-28-04:52:15.log,None
,oe_test_server_mariadb_onlinebackup,success,./mugen-riscv/logs/os-basic/oe_test_server_mariadb_onlinebackup/2023-04-28-04:49:45.log,None
,oe_test_server_mariadb_stop,success,./mugen-riscv/logs/os-basic/oe_test_server_mariadb_stop/2023-04-28-04:43:51.log,None
,oe_test_server_mysql,success,./mugen-riscv/logs/os-basic/oe_test_server_mysql/2023-04-28-04:34:49.log,None
,oe_test_server_openssh_key,success,./mugen-riscv/logs/os-basic/oe_test_server_openssh_key/2023-04-28-04:34:14.log,None
,oe_test_server_openssh_restart,success,./mugen-riscv/logs/os-basic/oe_test_server_openssh_restart/2023-04-28-04:31:31.log,None
,oe_test_server_openssh_secure,success,./mugen-riscv/logs/os-basic/oe_test_server_openssh_secure/2023-04-28-04:29:52.log,None
,oe_test_server_postgresql,success,./mugen-riscv/logs/os-basic/oe_test_server_postgresql/2023-04-28-04:27:38.log,None
,oe_test_server_squid_ip,success,./mugen-riscv/logs/os-basic/oe_test_server_squid_ip/2023-04-28-04:22:39.log,None
,oe_test_server_squid_proxy,success,./mugen-riscv/logs/os-basic/oe_test_server_squid_proxy/2023-04-28-04:20:11.log,None
,oe_test_server_vsftpd_restart,success,./mugen-riscv/logs/os-basic/oe_test_server_vsftpd_restart/2023-04-28-04:14:00.log,None
,oe_test_sha256sum,success,./mugen-riscv/logs/os-basic/oe_test_sha256sum/2023-04-28-03:31:24.log,None
,oe_test_shred,success,./mugen-riscv/logs/os-basic/oe_test_shred/2023-04-28-10:21:32.log,None
