测试套/软件包名,测试用例名,状态,日志文件,原因
lvm2,oe_test_service_lvmlockd,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lvm2/oe_test_service_lvmlockd/2023-05-25-17_30_48.log,oerv 缺失软件包 lvm2-locked
,oe_test_service_lvmlocks,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lvm2/oe_test_service_lvmlocks/2023-05-25-17_32_35.log,oerv 缺失软件包 lvm2-locked
systemd,oe_test_socket_syslog,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_socket_syslog/2023-05-25-21_41_08.log,镜像没有预装测试所需的 rsyslog
ipset,oe_test_service_ipset_02,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/ipset/oe_test_service_ipset_02/2023-06-02-03:14:42.log,
,oe_test_ipset_01,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/ipset/oe_test_ipset_01/2023-06-02-03:15:50.log,
javapackages-tools,oe_test_binary_files_operation,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/javapackages-tools/oe_test_binary_files_operation/2023-06-02-05:38:07.log,file missing
,oe_test_build-jar-repository,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/javapackages-tools/oe_test_build-jar-repository/2023-06-02-05:43:17.log,
libreswan,oe_test_libreswan_ipsec_addconn,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/libreswan/oe_test_libreswan_ipsec_addconn/2023-06-02-10:05:50.log,timeout
,oe_test_libreswan_ipsec_auto_1,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/libreswan/oe_test_libreswan_ipsec_auto_1/2023-06-02-10:08:43.log,timeout
libvirt,oe_test_socket_virtinterfaced-ro,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/libvirt/oe_test_socket_virtinterfaced-ro/2023-06-02-11:12:50.log,
,oe_test_socket_virtnetworkd-admin,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/libvirt/oe_test_socket_virtnetworkd-admin/2023-06-02-11:26:17.log,
lksctp-tools,oe_test_lksctp-tools_checksctp,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lksctp-tools/oe_test_lksctp-tools_checksctp/2023-06-02-12:54:34.log,
,oe_test_lksctp-tools_sctp_darn_02,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lksctp-tools/oe_test_lksctp-tools_sctp_darn_02/2023-06-02-13:25:57.log,
,oe_test_lksctp-tools_sctp_status,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lksctp-tools/oe_test_lksctp-tools_sctp_status/2023-06-02-13:26:57.log,
,oe_test_lksctp-tools_sctp_test,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lksctp-tools/oe_test_lksctp-tools_sctp_test/2023-06-02-13:28:11.log,
,oe_test_lksctp-tools_sctp_darn_01,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lksctp-tools/oe_test_lksctp-tools_sctp_darn_01/2023-06-02-12:55:49.log,
lldpad,oe_test_service_lldpad,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lldpad/oe_test_service_lldpad/2023-06-02-13:30:03.log,
multipath-tools,oe_test_multipath-tools_kpartx,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/multipath-tools/oe_test_multipath-tools_kpartx/2023-06-02-16:34:41.log,
,oe_test_multipath-tools_mpathconf,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/multipath-tools/oe_test_multipath-tools_mpathconf/2023-06-02-16:36:24.log,
,oe_test_multipath-tools_mpathpersist,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/multipath-tools/oe_test_multipath-tools_mpathpersist/2023-06-02-16:37:37.log,
,oe_test_multipath-tools_multipath_01,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/multipath-tools/oe_test_multipath-tools_multipath_01/2023-06-02-16:39:12.log,
,oe_test_multipath-tools_multipath_02,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/multipath-tools/oe_test_multipath-tools_multipath_02/2023-06-02-16:41:06.log,
,oe_test_service_multipathd,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/multipath-tools/oe_test_service_multipathd/2023-06-02-16:42:47.log,
FS_Directory,oe_test_FSIO_dir_access_etc,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/FS_Directory/oe_test_FSIO_dir_access_etc/2023-04-28-21:47:20.log,/etc文件夹内容与x86不符合
,oe_test_FSIO_dir_access_proc,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/FS_Directory/oe_test_FSIO_dir_access_proc/2023-04-28-21:49:26.log,/proc/cpuinfo中正常显示cpu信息但无'CPU'关键字
,oe_test_FSIO_dir_access_var,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/FS_Directory/oe_test_FSIO_dir_access_var/2023-04-28-21:52:08.log,/var文件夹内容与x86不符合
numad,oe_test_service_numad,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/numad/oe_test_service_numad/2023-04-26-12:11:17.log,systemd启动失败，原因未知
open-iscsi,oe_test_service_iscsid,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/open-iscsi/oe_test_service_iscsid/2023-04-26-12:21:15.log,systemd unit restart failure/systemd unit runtime error/systemd unit enable failure
openvswitch,oe_test_service_openvswitch,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/openvswitch/oe_test_service_openvswitch/2023-04-26-14:26:52.log,file missing systemd unit restart failure systemd unit runtime error
,oe_test_service_ovs-vswitchd,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/openvswitch/oe_test_service_ovs-vswitchd/2023-04-26-14:34:14.log,file missing systemd unit restart failure systemd unit runtime error
,oe_test_service_ovsdb-server,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/openvswitch/oe_test_service_ovsdb-server/2023-04-26-14:30:45.log,file missing systemd unit restart failure systemd unit runtime error
os-storage,oe_test_storage_Mutipath_configure_blacklist,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-storage/oe_test_storage_Mutipath_configure_blacklist/2023-04-28-07:19:57.log,kernel module absent
,oe_test_storage_Mutipath_configure_defaults,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-storage/oe_test_storage_Mutipath_configure_defaults/2023-04-28-07:16:45.log,kernel module absent
,oe_test_storage_Mutipath_configure_device,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-storage/oe_test_storage_Mutipath_configure_device/2023-04-28-06:54:06.log,kernel module absent
,oe_test_storage_Mutipath_configure_section,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-storage/oe_test_storage_Mutipath_configure_section/2023-04-28-07:09:02.log,kernel module absent
,oe_test_storage_Mutipath_mpathconf,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-storage/oe_test_storage_Mutipath_mpathconf/2023-04-28-06:33:46.log,kernel module absent
,oe_test_storage_Mutipath_various_fields,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-storage/oe_test_storage_Mutipath_various_fields/2023-04-28-07:03:35.log,kernel module absent
,oe_test_storage_Mutipath_view_info,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-storage/oe_test_storage_Mutipath_view_info/2023-04-28-06:55:09.log,kernel module absent
,oe_test_storage_ext3_mount_write,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-storage/oe_test_storage_ext3_mount_write/2023-04-28-07:18:51.log,
,oe_test_storage_ext4_mount,fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/os-storage/oe_test_storage_ext4_mount/2023-04-28-06:55:41.log,
