测试套/软件包名,测试用例名,状态,日志文件,原因,x86 日志文件,x86 原因
ocaml-22.03,oe_test_ocaml_ocamldep_01,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamldep_01/2023-07-04-19_33_57.log,,,
ocaml-22.03,oe_test_ocaml_ocamldep_02,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamldep_02/2023-07-04-19_38_44.log,,,
ocaml-22.03,oe_test_ocaml_ocamldep.byte_01,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamldep.byte_01/2023-07-04-19_43_26.log,,,
ocaml-22.03,oe_test_ocaml_ocamldep.byte_02,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamldep.byte_02/2023-07-04-19_47_51.log,,,
ocaml-22.03,oe_test_ocaml_ocamldep.opt_01,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamldep.opt_01/2023-07-04-19_52_28.log,,,
ocaml-22.03,oe_test_ocaml_ocamldep.opt_02,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamldep.opt_02/2023-07-04-19_57_22.log,,,
ocaml-22.03,oe_test_ocaml_ocamldoc_01,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamldoc_01/2023-07-04-20_01_49.log,,,
ocaml-22.03,oe_test_ocaml_ocamldoc_02,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamldoc_02/2023-07-04-20_06_23.log,,,
ocaml-22.03,oe_test_ocaml_ocamldoc_03,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamldoc_03/2023-07-04-20_11_02.log,,,
ocaml-22.03,oe_test_ocaml_ocamldoc_04,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamldoc_04/2023-07-04-20_15_32.log,,,
ocaml-22.03,oe_test_ocaml_ocamldoc_05,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamldoc_05/2023-07-04-20_20_06.log,,,
ocaml-22.03,oe_test_ocaml_ocamldoc.opt_01,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamldoc.opt_01/2023-07-04-20_24_42.log,,,
ocaml-22.03,oe_test_ocaml_ocamldoc.opt_02,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamldoc.opt_02/2023-07-04-20_29_53.log,,,
ocaml-22.03,oe_test_ocaml_ocamldoc.opt_03,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamldoc.opt_03/2023-07-04-20_34_25.log,,,
ocaml-22.03,oe_test_ocaml_ocamldoc.opt_04,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamldoc.opt_04/2023-07-04-20_38_51.log,,,
ocaml-22.03,oe_test_ocaml_ocamldoc.opt_05,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamldoc.opt_05/2023-07-04-20_43_23.log,,,
ocaml-22.03,oe_test_ocaml_ocamllex_01,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamllex_01/2023-07-04-20_47_59.log,,,
ocaml-22.03,oe_test_ocaml_ocamllex.byte,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamllex.byte/2023-07-04-20_52_35.log,,,
ocaml-22.03,oe_test_ocaml_ocamllex.opt,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamllex.opt/2023-07-04-20_57_03.log,,,
ocaml-22.03,oe_test_ocaml_ocamlmklib_01,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlmklib_01/2023-07-04-21_01_33.log,,,
ocaml-22.03,oe_test_ocaml_ocamlmklib_02,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlmklib_02/2023-07-04-21_06_15.log,,,
ocaml-22.03,oe_test_ocaml_ocamlmklib.byte_01,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlmklib.byte_01/2023-07-04-21_10_51.log,,,
ocaml-22.03,oe_test_ocaml_ocamlmklib.byte_02,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlmklib.byte_02/2023-07-04-21_15_50.log,,,
ocaml-22.03,oe_test_ocaml_ocamlmklib.opt_01,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlmklib.opt_01/2023-07-04-21_20_36.log,,,
ocaml-22.03,oe_test_ocaml_ocamlmklib.opt_02,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlmklib.opt_02/2023-07-04-21_25_17.log,,,
ocaml-22.03,oe_test_ocaml_ocamlmktop_01,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlmktop_01/2023-07-04-21_29_57.log,,,
ocaml-22.03,oe_test_ocaml_ocamlmktop_02,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlmktop_02/2023-07-04-21_34_53.log,,,
ocaml-22.03,oe_test_ocaml_ocamlmktop_03,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlmktop_03/2023-07-04-21_39_44.log,,,
ocaml-22.03,oe_test_ocaml_ocamlmktop_04,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlmktop_04/2023-07-04-21_44_32.log,,,
ocaml-22.03,oe_test_ocaml_ocamlmktop_05,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlmktop_05/2023-07-04-21_49_10.log,,,
ocaml-22.03,oe_test_ocaml_ocamlmktop.byte_01,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlmktop.byte_01/2023-07-04-21_55_02.log,,,
ocaml-22.03,oe_test_ocaml_ocamlmktop.byte_02,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlmktop.byte_02/2023-07-04-21_59_34.log,,,
ocaml-22.03,oe_test_ocaml_ocamlmktop.byte_03,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlmktop.byte_03/2023-07-04-22_04_19.log,,,
ocaml-22.03,oe_test_ocaml_ocamlmktop.byte_04,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlmktop.byte_04/2023-07-04-22_08_59.log,,,
ocaml-22.03,oe_test_ocaml_ocamlmktop.byte_05,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlmktop.byte_05/2023-07-04-22_13_45.log,,,
ocaml-22.03,oe_test_ocaml_ocamlmktop.opt_01,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlmktop.opt_01/2023-07-04-22_19_51.log,,,
ocaml-22.03,oe_test_ocaml_ocamlmktop.opt_02,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlmktop.opt_02/2023-07-04-22_24_42.log,,,
ocaml-22.03,oe_test_ocaml_ocamlmktop.opt_03,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlmktop.opt_03/2023-07-04-22_29_45.log,,,
ocaml-22.03,oe_test_ocaml_ocamlmktop.opt_04,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlmktop.opt_04/2023-07-04-22_34_39.log,,,
ocaml-22.03,oe_test_ocaml_ocamlmktop.opt_05,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlmktop.opt_05/2023-07-04-22_39_39.log,,,
ocaml-22.03,oe_test_ocaml_ocamlobjinfo,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlobjinfo/2023-07-04-22_45_47.log,,,
ocaml-22.03,oe_test_ocaml_ocamlopt_01,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlopt_01/2023-07-04-22_50_29.log,,,
ocaml-22.03,oe_test_ocaml_ocamlopt_02,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlopt_02/2023-07-04-22_55_23.log,,,
ocaml-22.03,oe_test_ocaml_ocamlopt_03,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlopt_03/2023-07-04-23_00_22.log,,,
ocaml-22.03,oe_test_ocaml_ocamlopt_04,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlopt_04/2023-07-04-23_05_11.log,,,
ocaml-22.03,oe_test_ocaml_ocamlopt_05,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlopt_05/2023-07-04-23_09_51.log,,,
ocaml-22.03,oe_test_ocaml_ocamlopt_06,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlopt_06/2023-07-04-23_14_42.log,,,
ocaml-22.03,oe_test_ocaml_ocamlopt_07,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlopt_07/2023-07-04-23_19_49.log,,,
ocaml-22.03,oe_test_ocaml_ocamlopt_08,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlopt_08/2023-07-04-23_24_44.log,,,
ocaml-22.03,oe_test_ocaml_ocamlopt.byte_01,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlopt.byte_01/2023-07-04-23_29_55.log,,,
ocaml-22.03,oe_test_ocaml_ocamlopt.byte_02,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlopt.byte_02/2023-07-04-23_34_47.log,,,
ocaml-22.03,oe_test_ocaml_ocamlopt.byte_03,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlopt.byte_03/2023-07-04-23_39_34.log,,,
ocaml-22.03,oe_test_ocaml_ocamlopt.byte_04,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlopt.byte_04/2023-07-04-23_44_26.log,,,
ocaml-22.03,oe_test_ocaml_ocamlopt.byte_05,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlopt.byte_05/2023-07-04-23_49_03.log,,,
ocaml-22.03,oe_test_ocaml_ocamlopt.byte_06,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlopt.byte_06/2023-07-04-23_53_44.log,,,
ocaml-22.03,oe_test_ocaml_ocamlopt.byte_07,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlopt.byte_07/2023-07-04-23_58_37.log,,,
ocaml-22.03,oe_test_ocaml_ocamlopt.byte_08,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlopt.byte_08/2023-07-05-00_03_42.log,,,
ocaml-22.03,oe_test_ocaml_ocamlopt.opt_01,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlopt.opt_01/2023-07-05-00_08_20.log,,,
ocaml-22.03,oe_test_ocaml_ocamlopt.opt_02,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlopt.opt_02/2023-07-05-00_12_36.log,,,
ocaml-22.03,oe_test_ocaml_ocamlopt.opt_03,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlopt.opt_03/2023-07-05-00_17_07.log,,,
ocaml-22.03,oe_test_ocaml_ocamlopt.opt_04,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlopt.opt_04/2023-07-05-00_21_59.log,,,
ocaml-22.03,oe_test_ocaml_ocamlopt.opt_05,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlopt.opt_05/2023-07-05-00_26_31.log,,,
ocaml-22.03,oe_test_ocaml_ocamlopt.opt_06,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlopt.opt_06/2023-07-05-00_30_42.log,,,
ocaml-22.03,oe_test_ocaml_ocamlopt.opt_07,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlopt.opt_07/2023-07-05-00_35_28.log,,,
ocaml-22.03,oe_test_ocaml_ocamlopt.opt_08,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlopt.opt_08/2023-07-05-00_40_06.log,,,
ocaml-22.03,oe_test_ocaml_ocamloptp_01,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamloptp_01/2023-07-05-00_44_41.log,,,
ocaml-22.03,oe_test_ocaml_ocamloptp_02,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamloptp_02/2023-07-05-00_49_20.log,,,
ocaml-22.03,oe_test_ocaml_ocamloptp_03,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamloptp_03/2023-07-05-00_53_55.log,,,
ocaml-22.03,oe_test_ocaml_ocamloptp_04,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamloptp_04/2023-07-05-00_58_47.log,,,
ocaml-22.03,oe_test_ocaml_ocamloptp_05,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamloptp_05/2023-07-05-01_03_38.log,,,
ocaml-22.03,oe_test_ocaml_ocamloptp.byte_01,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamloptp.byte_01/2023-07-05-01_08_30.log,,,
ocaml-22.03,oe_test_ocaml_ocamloptp.byte_02,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamloptp.byte_02/2023-07-05-01_13_16.log,,,
ocaml-22.03,oe_test_ocaml_ocamloptp.byte_03,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamloptp.byte_03/2023-07-05-01_18_16.log,,,
ocaml-22.03,oe_test_ocaml_ocamloptp.byte_04,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamloptp.byte_04/2023-07-05-01_22_54.log,,,
ocaml-22.03,oe_test_ocaml_ocamloptp.byte_05,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamloptp.byte_05/2023-07-05-01_27_42.log,,,
ocaml-22.03,oe_test_ocaml_ocamloptp.opt_01,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamloptp.opt_01/2023-07-05-01_32_32.log,,,
ocaml-22.03,oe_test_ocaml_ocamloptp.opt_02,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamloptp.opt_02/2023-07-05-01_37_49.log,,,
ocaml-22.03,oe_test_ocaml_ocamloptp.opt_03,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamloptp.opt_03/2023-07-05-01_43_25.log,,,
ocaml-22.03,oe_test_ocaml_ocamloptp.opt_04,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamloptp.opt_04/2023-07-05-01_48_13.log,,,
ocaml-22.03,oe_test_ocaml_ocamloptp.opt_05,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamloptp.opt_05/2023-07-05-01_52_50.log,,,
ocaml-22.03,oe_test_ocaml_ocamlprof_01,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlprof_01/2023-07-05-01_57_38.log,,,
ocaml-22.03,oe_test_ocaml_ocamlprof.byte,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlprof.byte/2023-07-05-02_01_50.log,,,
ocaml-22.03,oe_test_ocaml_ocamlprof.opt,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlprof.opt/2023-07-05-02_05_48.log,,,
ocaml-22.03,oe_test_ocaml_ocamlyacc,success,./riscv/logs/ocaml-22.03/oe_test_ocaml_ocamlyacc/2023-07-05-02_09_57.log,,,
